Title,Date_Time,Image_URL,Image_Caption,Body,URL
বাংলাদেশ ব্যাংকে যোগদান করেছেন নতুন গভর্নর মো. মোস্তাকুর রহমান,2026-02-26T12:14:22+06:00,https://cdn.ittefaqbd.com/contents/cache/images/900x505x1/uploads/media/2026/02/26/8067d9a82cee069d55de1a49e920761a-699fe4261b89d.jpg?jadewits_media_id=275095,বাংলাদেশ ব্যাংকে প্রবেশের সময় উচ্চপদস্থ কর্মকর্তারা তাকে স্বাগত জানান নতুন নিয়োগ পাওয়া গভর্নর মো. মোস্তাকুর রহমানকে। ছবি: সংগৃহীত,"বাংলাদেশ ব্যাংকে যোগদান করেছেন নতুন নিয়োগ পাওয়া গভর্নর মো. মোস্তাকুর রহমান। তিনি বাংলাদেশ ব্যাংকের ১৪তম গভর্নর। বৃহস্পতিবার (২৬ ফেব্রুয়ারি) সকাল পৌনে ১০টার কিছু আগে তিনি কেন্দ্রীয় ব্যাংকের প্রধান কার্যালয়ে প্রবেশ করেন। এ সময় বাংলাদেশ ব্যাংকে আসলে উচ্চপদস্থ কর্মকর্তারা তাকে স্বাগত জানান।
বুধবার (২৫ ফেব্রুয়ারি) অর্থ মন্ত্রণালয়ের আর্থিক প্রতিষ্ঠান বিভাগ থেকে বাংলাদেশ ব্যাংকের নতুন গভর্নর হিসেবে নিয়োগ দিয়ে প্রজ্ঞাপন জারি করা হয়। এর আগে গত ২৫ ফেব্রুয়ারি বাংলাদেশ ব্যাংকের গভর্নর ড. আহসান এইচ মনসুরের চুক্তিভিত্তিক নিয়োগের অবশিষ্ট মেয়াদ বাতিল করে সরকার।
প্রজ্ঞাপনে বলা হয়, মো. মোস্তাকুর রহমান এফসিএমএকে অন্যান্য সব প্রতিষ্ঠান ও সংগঠনের সঙ্গে কর্ম-সম্পর্ক পরিত্যাগের শর্তে তার যোগদানের তারিখ থেকে ৪ (চার) বছরের জন্য বাংলাদেশ ব্যাংকের গভর্নর পদে নিয়োগ দেওয়া হলো।
গভর্নর পদে দায়িত্ব পালনকালে সরকারের সঙ্গে সম্পাদিত চুক্তির শর্ত অনুযায়ী, তিনি বেতন-ভাতা ও অন্যান্য সুবিধা বাংলাদেশ ব্যাংক থেকে গ্রহণ করবেন। নিয়োগের অন্যান্য বিষয়াদি চুক্তিপত্রের মাধ্যমে নির্ধারিত হবে। জনস্বার্থে জারি করা এ আদেশ অবিলম্বে কার্যকর হবে বলে প্রজ্ঞাপনে উল্লেখ করা হয়েছে।
দীর্ঘ ৩৩ বছরেরও বেশি সময়ের পেশাগত অভিজ্ঞতা সম্পন্ন গভর্নর মো. মোস্তাকুর রহমান কস্ট অ্যান্ড ম্যানেজমেন্ট অ্যাকাউন্ট্যান্ট (সিএমএ) বর্তমানে দেশের আর্থিক ও শিল্প খাতের অন্যতম অভিজ্ঞ ব্যক্তি হিসেবে পরিচিত।
নতুন গভর্নর মোস্তাকুর রহমান কর্পোরেট ফাইন্যান্স, রপ্তানি, অর্থনীতি, প্রাতিষ্ঠানিক সুশাসন এবং আর্থিক ব্যবস্থাপনায় নেতৃত্বদানকারী একজন বিশেষজ্ঞ। তিনি ১৯৮৭ সালে ঢাকা বিশ্ববিদ্যালয়ে অ্যাকাউন্টিং বিভাগে স্নাতকোত্তর ডিগ্রি লাভ করেন। আইসিএমএবি’র এই ফেলো চট্টগ্রাম স্টক এক্সচেঞ্জের পরিচালনা পর্ষদেরও সদস্য ছিলেন।",https://www.ittefaq.com.bd/776699/%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE%E0%A6%A6%E0%A7%87%E0%A6%B6-%E0%A6%AC%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%82%E0%A6%95%E0%A7%87-%E0%A6%AF%E0%A7%8B%E0%A6%97%E0%A6%A6%E0%A6%BE%E0%A6%A8-%E0%A6%95%E0%A6%B0%E0%A7%87%E0%A6%9B%E0%A7%87%E0%A6%A8-%E0%A6%A8%E0%A6%A4%E0%A7%81%E0%A6%A8-%E0%A6%97%E0%A6%AD%E0%A6%B0%E0%A7%8D%E0%A6%A8%E0%A6%B0-%E0%A6%AE%E0%A7%8B
একুশে পদক তুলে দিলেন প্রধানমন্ত্রী তারেক রহমান,2026-02-26T12:10:47+06:00,https://cdn.ittefaqbd.com/contents/cache/images/900x505x1/uploads/media/2026/02/26/ff8e482b7c7326a79c350e7aa8b9a788-699fed08c02b8.jpg?jadewits_media_id=275109,একুশে পদক তুলে দিলেন প্রধানমন্ত্রী তারেক রহমান।,"জাতীয় জীবনের বিভিন্ন ক্ষেত্রে গৌরবোজ্জ্বল ও কৃতিত্বপূর্ণ অবদানের স্বীকৃতি হিসেবে ৯ জন বিশিষ্ট ব্যক্তি ও একটি স্বনামধন্য প্রতিষ্ঠানকে দেশের দ্বিতীয় সর্বোচ্চ বেসামরিক সম্মাননা ‘একুশে পদক ২০২৬’ তুলে দিয়েছেন প্রধানমন্ত্রী তারেক রহমান।
বৃহস্পতিবার (২৬ ফেব্রুয়ারি) দুপুরে রাজধানীর ওসমানী স্মৃতি মিলনায়তনে আয়োজিত এক বিশেষ অনুষ্ঠানে তিনি এই পদক প্রদান করেন।
সংস্কৃতি বিষয়ক মন্ত্রণালয় কর্তৃক আয়োজিত এই অনুষ্ঠানে পদকপ্রাপ্ত গুণীজনদের হাতে সম্মাননা পদক, সনদ ও নির্দিষ্ট অর্থ তুলে দেওয়া হয়। অনুষ্ঠানে মন্ত্রিসভার সদস্যবৃন্দ, উচ্চপদস্থ সামরিক ও বেসামরিক কর্মকর্তাবৃন্দ এবং আমন্ত্রিত বিশিষ্ট অতিথিরা উপস্থিত ছিলেন।
এ বছর শিল্পকলা ও সমাজ জীবনের বিভিন্ন শাখায় অবদানের জন্য প্রধানমন্ত্রী যাদের হাতে পদক তুলে দিয়েছেন, তাদের মধ্যে অভিনয়ে বিশেষ অবদানের জন্য পেয়েছেন ফরিদা আক্তার ববিতা। চারুকলায় পদক পেয়েছেন অধ্যাপক ড. মো. আব্দুস সাত্তার এবং স্থাপত্যে আন্তর্জাতিক খ্যাতিসম্পন্ন স্থপতি মেরিনা তাবাসসুম।
সংগীতে অসামান্য অবদানের স্বীকৃতিস্বরূপ কিংবদন্তি আইয়ুব বাচ্চুকে মরণোত্তর একুশে পদক প্রদান করা হয়। এ ছাড়াও নৃত্যে অর্থী আহমেদ এবং বাংলার ঐতিহ্যবাহী পালাগানে বিশেষ অবদানের জন্য ইসলাম উদ্দিন পালাকারকে এই মর্যাদাপূর্ণ সম্মাননায় ভূষিত করা হয়েছে।
অন্যান্য ক্ষেত্রের মধ্যে সাংবাদিকতায় আজীবন সাহসিকতার জন্য শফিক রেহমানকে এই পদক প্রদান করা হয়। শিক্ষাক্ষেত্রে বিশেষ অবদানের জন্য অধ্যাপক ড. মাহবুবুল আলম মজুমদার এবং ভাস্কর্যে তেজস হালদার জসকে একুশে পদক দেওয়া হয়েছে।
এ বছর প্রথমবারের মতো কোনো ব্যান্ড হিসেবে সংগীতাঙ্গনে বিশেষ অবদানের স্বীকৃতিস্বরূপ দেশের জনপ্রিয় ব্যান্ড দল ‘ওয়ারফেজ’ প্রধানমন্ত্রীর হাত থেকে একুশে পদক গ্রহণ করে। এর আগে গত ১৯ ফেব্রুয়ারি সংস্কৃতি মন্ত্রণালয়ের পক্ষ থেকে এক প্রজ্ঞাপনের মাধ্যমে মনোনীতদের এই তালিকা প্রকাশ করা হয়েছিল।
একুশে পদক বাংলাদেশের দ্বিতীয় সর্বোচ্চ বেসামরিক সম্মাননা যা ভাষা আন্দোলনের শহীদদের স্মরণে ১৯৭৬ সাল থেকে প্রদান করা হচ্ছে। সাধারণত ভাষা আন্দোলন, শিল্প-সংস্কৃতি, শিক্ষা, গবেষণা ও সমাজসেবার মতো গুরুত্বপূর্ণ খাতে জাতীয় পর্যায়ে বিশেষ অবদানের স্বীকৃতি হিসেবে এই পদক দেওয়া হয়।
প্রধানমন্ত্রী তার বক্তব্যে পদকপ্রাপ্তদের অভিনন্দন জানিয়ে বলেন যে, এই গুণীজনদের কাজের স্বীকৃতি আগামী প্রজন্মকে দেশপ্রেম ও সৃজনশীলতায় উদ্বুদ্ধ করবে। অনুষ্ঠান শেষ করে বিকেলেই প্রধানমন্ত্রী ঐতিহাসিক অমর একুশে বইমেলার উদ্বোধনী অনুষ্ঠানে যোগ দেবেন বলে কথা রয়েছে।",https://www.ittefaq.com.bd/776698/%E0%A6%8F%E0%A6%95%E0%A7%81%E0%A6%B6%E0%A7%87-%E0%A6%AA%E0%A6%A6%E0%A6%95-%E0%A6%A4%E0%A7%81%E0%A6%B2%E0%A7%87-%E0%A6%A6%E0%A6%BF%E0%A6%B2%E0%A7%87%E0%A6%A8-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%A7%E0%A6%BE%E0%A6%A8%E0%A6%AE%E0%A6%A8%E0%A7%8D%E0%A6%A4%E0%A7%8D%E0%A6%B0%E0%A7%80-%E0%A6%A4%E0%A6%BE%E0%A6%B0%E0%A7%87%E0%A6%95-%E0%A6%B0%E0%A6%B9%E0%A6%AE%E0%A6%BE%E0%A6%A8
সৌদি আরবের উদ্দেশে ঢাকা ছাড়লেন পররাষ্ট্রমন্ত্রী,2026-02-26T11:32:49+06:00,https://cdn.ittefaqbd.com/contents/cache/images/900x505x1/uploads/media/2026/02/26/f32e2cac01c2b49efa4aabc02e505bca-699fdad59f870.jpg?jadewits_media_id=275087,পররাষ্ট্রমন্ত্রী ড. খলিলুর রহমান। ফাইল ছবি,"পররাষ্ট্রমন্ত্রী ড. খলিলুর রহমান আজ সৌদি আরবের উদ্দেশে ঢাকা ত্যাগ করেছেন। দায়িত্ব গ্রহণের পর এটি তার প্রথম বিদেশ সফর। তিনি জেদ্দায় অনুষ্ঠেয় অধিকৃত ফিলিস্তিনি ভূখণ্ডের পরিস্থিতি নিয়ে ওআইসি’র পররাষ্ট্রমন্ত্রী পর্যায়ের বৈঠকে অংশ নেবেন।
পররাষ্ট্র মন্ত্রণালয়ের কর্মকর্তারা জানিয়েছেন, পররাষ্ট্রমন্ত্রীর সফরসঙ্গী হিসেবে রয়েছেন প্রধানমন্ত্রীর পররাষ্ট্রবিষয়ক উপদেষ্টা হুমায়ূন কবির।
বৃহস্পতিবার জেদ্দায় ওআইসি সাধারণ সচিবালয়ে পররাষ্ট্রমন্ত্রী পর্যায়ের ওপেন-এন্ডেড এক্সিকিউটিভ কমিটির জরুরি বৈঠক আয়োজন করছে ইসলামিক সহযোগিতা সংস্থা (ওআইসি)।
বৈঠকে ইসরাইলি দখলদার কর্তৃপক্ষের সাম্প্রতিক সিদ্ধান্তগুলো নিয়ে আলোচনা হবে। তাদের এসব সিদ্ধান্ত বসতি সম্প্রসারণ, সংযুক্তকরণ এবং দখলকৃত পশ্চিম তীরে ইসরাইলি সার্বভৌমত্ব চাপিয়ে দেওয়ার প্রচেষ্টাকে উৎসাহিত করছে।
ওআইসি জানিয়েছে, জরুরি অধিবেশনে সদস্য রাষ্ট্রগুলোর অবস্থান সমন্বয় করা হবে এবং ইসরাইলের অবৈধ পদক্ষেপের বিরুদ্ধে প্রতিক্রিয়া হিসেবে সম্ভাব্য কর্মপরিকল্পনা নিয়ে আলোচনা করা হবে।
সম্প্রতি ইসরাইল দখলকৃত পশ্চিম তীরের জমিকে ‘রাষ্ট্রীয় সম্পত্তি’ হিসেবে ঘোষণা করে বসতি স্থাপনের প্রক্রিয়া শুরু করেছে। এই পদক্ষেপকে দখলকৃত ফিলিস্তিনি ভূখণ্ডের আইনগত, রাজনৈতিক ও জনসংখ্যাগত অবস্থান পরিবর্তনের বৃহত্তর প্রচেষ্টার অংশ হিসেবে দেখা হচ্ছে এবং এটি দ্বি-রাষ্ট্র সমাধানের সম্ভাবনাকে ক্ষুণ্ন করছে।
সূত্র/বাসস",https://www.ittefaq.com.bd/776691/%E0%A6%B8%E0%A7%8C%E0%A6%A6%E0%A6%BF-%E0%A6%86%E0%A6%B0%E0%A6%AC%E0%A7%87%E0%A6%B0-%E0%A6%89%E0%A6%A6%E0%A7%8D%E0%A6%A6%E0%A7%87%E0%A6%B6%E0%A7%87-%E0%A6%A2%E0%A6%BE%E0%A6%95%E0%A6%BE-%E0%A6%9B%E0%A6%BE%E0%A7%9C%E0%A6%B2%E0%A7%87%E0%A6%A8-%E0%A6%AA%E0%A6%B0%E0%A6%B0%E0%A6%BE%E0%A6%B7%E0%A7%8D%E0%A6%9F%E0%A7%8D%E0%A6%B0%E0%A6%AE%E0%A6%A8%E0%A7%8D%E0%A6%A4%E0%A7%8D%E0%A6%B0%E0%A7%80
মানবতাবিরোধী অপরাধে মৃত্যুদণ্ডপ্রাপ্ত খান আকরামকে খালাস দিলেন আপিল বিভাগ,2026-02-26T10:09:05+06:00,https://cdn.ittefaqbd.com/contents/cache/images/900x505x1/uploads/media/2025/05/28/c442c3a440ef803cc787be0a8e125a22-6836a1721b470.jpg?jadewits_media_id=228482,হাইকোর্ট। ফাইল ছবি,"একাত্তরের মহান মুক্তিযুদ্ধে মানবতাবিরোধী অপরাধের মামলায় বাগেরহাটের খান আকরাম হোসেনকে খালাস প্রদান করেছেন সুপ্রিম কোর্টের আপিল বিভাগ।
বৃহস্পতিবার (২৬ ফেব্রুয়ারি) সকালে প্রধান বিচারপতির নেতৃত্বাধীন আপিল বিভাগের একটি বেঞ্চ এই রায় ঘোষণা করেন।
আন্তর্জাতিক অপরাধ ট্রাইব্যুনাল কর্তৃক তাকে দেওয়া মৃত্যুদণ্ডের রায়ের বিরুদ্ধে করা আপিল আবেদনের শুনানি শেষে আদালত এই সিদ্ধান্ত দেন। রায়ের ফলে আগের দেওয়া সর্বোচ্চ সাজার আদেশটি বাতিল হয়ে গেল।
এর আগে ২০২৩ সালের ৩০ নভেম্বর আন্তর্জাতিক অপরাধ ট্রাইব্যুনাল এক রায়ে খান আকরামসহ মোট সাতজন আসামিকে মৃত্যুদণ্ড প্রদান করেছিলেন। সাজাপ্রাপ্ত অন্য আসামিরা হলেন শেখ মোহম্মদ উকিল উদ্দিন, মো. মকবুল মোল্লা, খান আশরাফ আলী, রুস্তম আলী মোল্লা, শেখ ইদ্রিস আলী ও শেখ রফিকুল ইসলাম বাবুল। তাদের মধ্যে খান আকরামসহ প্রথম তিনজন কারাবন্দি থাকলেও বাকি চারজন মামলার শুরু থেকেই পলাতক রয়েছেন। ২০১৭ সালের ৩১ মে আসামিদের বিরুদ্ধে আনা অভিযোগ আমলে নিয়ে বিচার শুরু করেছিলেন ট্রাইব্যুনাল।
মামলার বিবরণী থেকে জানা যায়, এই আসামিদের বিরুদ্ধে একাত্তরে সংঘটিত সাতটি সুনির্দিষ্ট মানবতাবিরোধী অপরাধের অভিযোগ আনা হয়েছিল। অভিযোগগুলোর মধ্যে রয়েছে ১৯৭১ সালের ২৬ মে বাগেরহাটের মোড়লগঞ্জে হামলা চালিয়ে বাড়িঘর লুণ্ঠন, অগ্নিসংযোগ এবং ১০ জন মুক্তিকামী মানুষকে গুলি করে হত্যা।
এ ছাড়াও জুলাই মাসে কচুয়ায় চারজনকে অপহরণের পর হত্যার পর লাশ খালে ফেলে দেওয়া এবং নভেম্বর মাসে পৃথক দুটি অভিযানে দুই মুক্তিযোদ্ধা ও চারজন সাধারণ মানুষকে হত্যার অভিযোগ ছিল অন্যতম। বিচারিক প্রক্রিয়ায় এসব অভিযোগের ভিত্তিতেই ট্রাইব্যুনাল তাদের ফাঁসির আদেশ দিয়েছিলেন।
আসামিদের বিরুদ্ধে আনা অন্যান্য গুরুতর অভিযোগের মধ্যে ছিল উদানখালী গ্রাম থেকে এক ব্যক্তিকে অপহরণ ও হত্যার পর তার মেয়েকে রাজাকার ক্যাম্পে আটকে রেখে দীর্ঘ সময় ধরে নির্যাতন ও ধর্ষণ করা।
এ ছাড়া গজালিয়া বাজারে হিন্দু সম্প্রদায়ের ওপর হামলা চালিয়ে একজনকে হত্যা ও তার স্ত্রীকে অপহরণ করে এক মাস ধরে অমানবিক শারীরিক নির্যাতনের অভিযোগও নথিবদ্ধ করা হয়েছিল। ট্রাইব্যুনালের রায়ের পর দণ্ডপ্রাপ্তরা উচ্চ আদালতে আপিল করেন, যার প্রেক্ষিতে দীর্ঘ আইনি পর্যালোচনার পর আজ খান আকরামকে খালাস প্রদানের আদেশ দিলেন দেশের সর্বোচ্চ আদালত।",https://www.ittefaq.com.bd/776681/%E0%A6%AE%E0%A6%BE%E0%A6%A8%E0%A6%AC%E0%A6%A4%E0%A6%BE%E0%A6%AC%E0%A6%BF%E0%A6%B0%E0%A7%8B%E0%A6%A7%E0%A7%80-%E0%A6%85%E0%A6%AA%E0%A6%B0%E0%A6%BE%E0%A6%A7%E0%A7%87-%E0%A6%AE%E0%A7%83%E0%A6%A4%E0%A7%8D%E0%A6%AF%E0%A7%81%E0%A6%A6%E0%A6%A3%E0%A7%8D%E0%A6%A1%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%BE%E0%A6%AA%E0%A7%8D%E0%A6%A4-%E0%A6%96%E0%A6%BE%E0%A6%A8-%E0%A6%86%E0%A6%95%E0%A6%B0%E0%A6%BE%E0%A6%AE%E0%A6%95%E0%A7%87
আজ একুশে পদক প্রদান করবেন প্রধানমন্ত্রী,2026-02-26T09:39:23+06:00,https://cdn.ittefaqbd.com/contents/cache/images/900x505x1/uploads/media/2026/02/26/812678879d24e1beef4752e1e8a25eb4-699fc00e75b94.jpg?jadewits_media_id=275068,প্রধানমন্ত্রী তারেক রহমান। ছবি: বিএনপি মিডিয়া সেল,"দেশের বিভিন্ন ক্ষেত্রে অসামান্য অবদানের স্বীকৃতিস্বরূপ আজ গুণীজনদের হাতে রাষ্ট্রীয় সর্বোচ্চ সম্মাননা ‘একুশে পদক ২০২৬’ তুলে দেবেন প্রধানমন্ত্রী তারেক রহমান।
বৃহস্পতিবার (২৬ ফেব্রুয়ারি) বেলা ১১টায় রাজধানীর ওসমানী স্মৃতি মিলনায়তনে এক জাঁকজমকপূর্ণ অনুষ্ঠানের মাধ্যমে তিনি এই পদক প্রদান করবেন। জাতীয় জীবনের বিভিন্ন গুরুত্বপূর্ণ শাখায় যারা গৌরবোজ্জ্বল ও কৃতিত্বপূর্ণ অবদান রেখেছেন, তাঁদের এই রাষ্ট্রীয় স্বীকৃতির মাধ্যমে যথাযথ মর্যাদায় সম্মানিত করা হবে।
প্রধানমন্ত্রী তারেক রহমানের সভাপতিত্বে আয়োজিত এই পদক প্রদান অনুষ্ঠানে মন্ত্রিসভার সদস্যগণ, পদস্থ সামরিক ও বেসামরিক কর্মকর্তাবৃন্দ এবং দেশের আমন্ত্রিত বিশিষ্ট সুধীবৃন্দ উপস্থিত থাকবেন। অনুষ্ঠানে পদকপ্রাপ্ত ব্যক্তিদের হাতে পদক, সম্মাননা সনদ ও নির্দিষ্ট পরিমাণ অর্থ তুলে দেবেন সরকারপ্রধান। দেশের শিল্প, সাহিত্য, সংস্কৃতি ও গবেষণাসহ বিভিন্ন সৃজনশীল ক্ষেত্রে এই পদক অনুপ্রেরণার এক অনন্য উৎস হিসেবে বিবেচিত হয়।
রাষ্ট্রীয় এই গুরুত্বপূর্ণ আনুষ্ঠানিকতা শেষ করে প্রধানমন্ত্রী আজ বিকেলেই যোগ দেবেন বাঙালির প্রাণের উৎসব ও বছরের সবচেয়ে বড় সাংস্কৃতিক মিলনমেলা ‘অমর একুশে বইমেলা’র উদ্বোধনী অনুষ্ঠানে।
দীর্ঘ প্রতীক্ষার পর আজ থেকে শুরু হতে যাওয়া এই মেলার শুভ উদ্বোধন ঘোষণা করতে তিনি সশরীরে বাংলা একাডেমি ও সোহরাওয়ার্দী উদ্যান প্রাঙ্গণে উপস্থিত হবেন। প্রধান অতিথি হিসেবে মেলার উদ্বোধন শেষে তিনি মেলা প্রাঙ্গণ পরিদর্শন করবেন এবং লেখক ও প্রকাশকদের সঙ্গে কুশল বিনিময় করবেন বলে আশা করা হচ্ছে।
উল্লেখ্য, এর আগে প্রধানমন্ত্রী তারেক রহমান জুলাই বিপ্লবের যোদ্ধাদের পুনর্বাসনে যথাযথ পদক্ষেপ গ্রহণের জন্য সংশ্লিষ্ট কর্তৃপক্ষকে বিশেষ নির্দেশনা প্রদান করেছেন।
আজকের এই কর্মব্যস্ত দিনে একদিকে যেমন ভাষা আন্দোলনের চেতনায় গুণীজনদের সম্মাননা জানানো হবে, অন্যদিকে বইমেলা উদ্বোধনের মাধ্যমে বাঙালির সাহিত্য ও সাংস্কৃতিক জাগরণকে আরও বেগবান করার বার্তা দেবেন প্রধানমন্ত্রী। পুরো আয়োজন ঘিরে ঢাকা মহানগরী ও মেলা প্রাঙ্গণে বিশেষ নিরাপত্তা ব্যবস্থা গ্রহণ করা হয়েছে।",https://www.ittefaq.com.bd/776674/%E0%A6%86%E0%A6%9C-%E0%A6%8F%E0%A6%95%E0%A7%81%E0%A6%B6%E0%A7%87-%E0%A6%AA%E0%A6%A6%E0%A6%95-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%A6%E0%A6%BE%E0%A6%A8-%E0%A6%95%E0%A6%B0%E0%A6%AC%E0%A7%87%E0%A6%A8-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%A7%E0%A6%BE%E0%A6%A8%E0%A6%AE%E0%A6%A8%E0%A7%8D%E0%A6%A4%E0%A7%8D%E0%A6%B0%E0%A7%80
মালয়েশিয়ার প্রধানমন্ত্রীর স‌ঙ্গে বাংলা‌দে‌শের হাইকমিশনারের সৌজন্য সাক্ষাৎ,2026-02-26T09:29:13+06:00,https://cdn.ittefaqbd.com/contents/cache/images/900x505x1/uploads/media/2026/02/26/405bf5c8511e1ef3b574f510dd3bb683-699fbd87373f7.jpg?jadewits_media_id=275066,মালয়েশিয়ার প্রধানমন্ত্রী আনোয়ার ইব্রাহিমের সঙ্গে সৌজন্য সাক্ষাৎ ও কুশল বিনিময় করেছেন দেশটিতে নিযুক্ত বাংলাদেশের হাইকমিশনার মনজুরুল করিম খান চৌধুরী। ছবি: সংগৃহীত,"মালয়েশিয়ার প্রধানমন্ত্রী আনোয়ার ইব্রাহিমের সঙ্গে সৌজন্য সাক্ষাৎ ও কুশল বিনিময় করেছেন দেশটিতে নিযুক্ত বাংলাদেশের হাইকমিশনার মনজুরুল করিম খান চৌধুরী। গত সোমবার কুয়ালালামপুরের উইসমা পুত্রায় আয়োজিত এক ইফতার মাহফিলে এই সাক্ষাৎ অনুষ্ঠিত হয়।
মালয়েশিয়ার পররাষ্ট্রমন্ত্রী উতামা হাজি মোহাম্মদ বিন হাজি হাসানের আমন্ত্রণে ওই ইফতার মাহফিলের আয়োজন করা হয়েছিল।
বুধবার (২৫ ফেব্রুয়ারি) কুয়ালালামপুরস্থ বাংলাদেশ হাইকমিশনের ভেরিফাইড ফেসবুক পেজে এক বিবৃতির মাধ্যমে এই তথ্য নিশ্চিত করা হয়েছে।
সাক্ষাৎকালে হাইকমিশনার মনজুরুল করিম খান চৌধুরী বাংলাদেশের সদ্য সমাপ্ত জাতীয় নির্বাচনে বিজয়ী দলের নেতাকে অভিনন্দন জানানো এবং নবনির্বাচিত প্রধানমন্ত্রীকে টেলিফোন করার জন্য মালয়েশিয়ার প্রধানমন্ত্রী আনোয়ার ইব্রাহিমকে আন্তরিক ধন্যবাদ ও কৃতজ্ঞতা জানান।
 
প্রধানমন্ত্রী আনোয়ার ইব্রাহিমও বাংলাদেশের প্রতিনিধিকে উষ্ণ অভ্যর্থনা জানান এবং দ্বিপাক্ষিক সম্পর্কের বিষয়ে ইতিবাচক মনোভাব ব্যক্ত করেন।
 
উইসমা পুত্রায় আয়োজিত এই ইফতার মাহফিলে মালয়েশিয়ার সরকারের উচ্চপদস্থ কর্মকর্তা ছাড়াও বিশ্বের বিভিন্ন দেশের রাষ্ট্রদূত, হাইকমিশনার এবং বিভিন্ন আন্তর্জাতিক সংস্থার প্রতিনিধিরা উপস্থিত ছিলেন।
 
অনুষ্ঠানে হাইকমিশনার বিভিন্ন দেশের কূটনীতিকদের সঙ্গেও সৌজন্য বিনিময় করেন যা মালয়েশিয়ায় বাংলাদেশের কূটনৈতিক সম্পর্ককে আরও সুদৃঢ় করতে ভূমিকা রাখবে বলে আশা করা হচ্ছে।",https://www.ittefaq.com.bd/776673/%E0%A6%AE%E0%A6%BE%E0%A6%B2%E0%A7%9F%E0%A7%87%E0%A6%B6%E0%A6%BF%E0%A7%9F%E0%A6%BE%E0%A6%B0-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%A7%E0%A6%BE%E0%A6%A8%E0%A6%AE%E0%A6%A8%E0%A7%8D%E0%A6%A4%E0%A7%8D%E0%A6%B0%E0%A7%80%E0%A6%B0-%E0%A6%B8%E2%80%8C%E0%A6%99%E0%A7%8D%E0%A6%97%E0%A7%87-%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE%E2%80%8C%E0%A6%A6%E0%A7%87%E2%80%8C%E0%A6%B6%E0%A7%87%E0%A6%B0
